SBI,SCHEME,ORD_SURVEY,NG_NUMBER,AGREEMENT_REF,OPTION_CODE,OPTION_START_DATE,OPTION_END_DATE,OPTION_QUANTITY,UNIT_OF_MEASURE
106308119,SFI Expanded Offer,SK1980,2698,1959883,UPL7,3/1/25 0:00,2/29/28 0:00,5.5516,Hectares
106308119,SFI Expanded Offer,SK1981,4716,1959883,CMOR1,3/1/25 0:00,2/29/28 0:00,8.587,Hectares
200891887,SFI Expanded Offer,SD8825,7330,2017819,CMOR1,5/1/25 0:00,4/30/28 0:00,0.6329,Hectares
106438183,SFI Expanded Offer,NY5137,7816,2185786,BND1,10/1/25 0:00,9/30/28 0:00,380,Metres
106760937,SFI Expanded Offer,SE0773,9403,2007858,BND1,4/1/25 0:00,3/31/28 0:00,763,Metres
106323049,SFI Expanded Offer,SD6959,8744,2008144,CMOR1,5/1/25 0:00,4/30/28 0:00,14.186,Hectares
111936983,CS,SD7116,9168,306959,UP3,1/1/18 0:00,12/31/26 0:00,1.1404,Hectares
107012352,CS,SD3589,5000,307074,UP3,1/1/17 0:00,12/31/26 0:00,15.4021,Hectares
120371662,CS,SK1473,1763,1056374,SP6,1/1/21 0:00,12/31/25 0:00,0.907,Hectares
106296729,CS,NY7685,6222,1229656,UP5,1/1/22 0:00,12/31/26 0:00,4.5,Hectares
106796768,CS,SE0773,6558,1269638,GS1,1/1/22 0:00,12/31/26 0:00,0.15,Hectares
107161433,CS,SD6162,1911,1423344,UP3,1/1/23 0:00,12/31/32 0:00,74.017,Hectares
121428499,CS,SD6351,4413,1455034,UP6,1/1/23 0:00,12/31/27 0:00,3.0395,Hectares
106323049,CS,SD7059,5393,1449271,UP3,1/1/23 0:00,12/31/32 0:00,212.9839,Hectares
107264972,CS,NY7052,78,1454485,UP3,1/1/23 0:00,12/31/32 0:00,222.2461,Hectares
121428499,CS,SD6351,6001,1455034,UP3,1/1/23 0:00,12/31/32 0:00,1.7881,Hectares
107658024,CS,NY7068,3530,1536120,GS13,1/1/24 0:00,12/31/28 0:00,15.2239,Hectares
106533919,CS,SE0775,9101,1448949,SP6,1/1/23 0:00,12/31/27 0:00,2.4381,Hectares
106311944,CS,NY6945,9603,1629481,SP8,1/1/24 0:00,12/31/28 0:00,16,Hectares
117629893,CS,NY5236,1391,1634465,SP8,1/1/24 0:00,12/31/28 0:00,38.5392,Hectares
106251704,CS,NY8006,963,1635893,WD9,1/1/24 0:00,12/31/28 0:00,3.3655,Hectares
200778286,CS,SD9319,8528,1643273,LV7,1/1/24 0:00,12/31/26 0:00,1,Units
106697472,CS,SE1363,1657,1643467,UP2,1/1/24 0:00,12/31/28 0:00,20.8434,Hectares
106697472,CS,SE1263,7927,1643467,UP2,1/1/24 0:00,12/31/28 0:00,9.6089,Hectares
113438450,CS,NY8223,6124,1635734,UP3,1/1/24 0:00,12/31/33 0:00,936.5,Hectares
107002190,SFI23,SD5862,8087,1652556,MOR1,11/1/23 0:00,10/31/26 0:00,4.4591,Hectares
106588276,CS,SD9262,7034,1650210,FG2,1/1/24 0:00,12/31/26 0:00,1984,Metres
106588276,CS,SD9261,6649,1650210,SP6,1/1/24 0:00,12/31/28 0:00,20.2948,Hectares
106242245,SFI23,SD8328,7630,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,1.15,Hectares
106464379,SFI23,SD4592,948,1697410,MOR1,3/1/24 0:00,2/28/27 0:00,16.5555,Hectares
106631996,SFI23,SE0610,7403,1702466,MOR1,3/1/24 0:00,2/28/27 0:00,247.2172,Hectares
200868230,CS,SD8824,4087,1663869,FG2,1/1/24 0:00,12/31/26 0:00,297,Metres
106533043,SFI23,NY9147,8969,1719241,MOR1,4/1/24 0:00,3/31/27 0:00,8.2792,Hectares
118586667,SFI23,SD9420,5689,1724943,MOR1,7/1/24 0:00,6/30/27 0:00,0.107,Hectares
106770508,SFI Expanded Offer,SE1205,955,1956820,BND1,2/1/25 0:00,1/31/28 0:00,300,Metres
106422050,SFI Expanded Offer,NY6436,5084,1942825,BND1,2/1/25 0:00,1/31/28 0:00,1980,Metres
200404934,SFI Expanded Offer,SD8643,5887,1983188,BND1,2/1/25 0:00,1/31/28 0:00,1171,Metres
106326758,SFI Expanded Offer,SD6054,5745,1970215,CMOR1,1/1/25 0:00,12/31/27 0:00,9.9546,Hectares
106326758,SFI Expanded Offer,SD6253,3365,1970215,CMOR1,1/1/25 0:00,12/31/27 0:00,195.1834,Hectares
107179013,CS,SD6560,3071,2000426,WD9,1/1/25 0:00,12/31/29 0:00,5.8431,Hectares
200941193,SFI Expanded Offer,NY8098,5578,1995913,UPL10,3/1/25 0:00,2/29/28 0:00,35.2055,Hectares
107215200,SFI Expanded Offer,SD7424,3679,2176425,UPL7,11/1/25 0:00,10/31/28 0:00,0.3906,Hectares
200891887,SFI Expanded Offer,SD8925,2889,2017819,UPL6,5/1/25 0:00,4/30/28 0:00,10.2365,Hectares
106323049,SFI Expanded Offer,SD7155,2389,2008144,CMOR1,5/1/25 0:00,4/30/28 0:00,3.6477,Hectares
106427932,SFI Expanded Offer,SD6653,4703,2013031,CMOR1,5/1/25 0:00,4/30/28 0:00,203.9325,Hectares
106635319,CS,SD8558,776,478009,WD1,1/1/18 0:00,12/31/27 0:00,7.9,Hectares
106505403,CS,SD7247,8194,990435,SP8,1/1/21 0:00,12/31/25 0:00,62.9572,Hectares
107264972,CS,NY6952,8331,1454485,UP6,1/1/23 0:00,12/31/27 0:00,2.4349,Hectares
121428499,CS,SD6252,3622,1455034,UP6,1/1/23 0:00,12/31/27 0:00,0.5482,Hectares
121428499,CS,SD6251,4625,1455034,UP3,1/1/23 0:00,12/31/32 0:00,1.014,Hectares
106511194,CS,SE0415,1905,1453691,SP6,1/1/23 0:00,12/31/27 0:00,2.7091,Hectares
200683998,CS,SD5862,8926,1456925,GS1,1/1/23 0:00,12/31/27 0:00,0.2993,Hectares
106311944,CS,NY6842,4399,1629481,SP8,1/1/24 0:00,12/31/28 0:00,16.2327,Hectares
117629893,CS,NY5237,5206,1634465,SP3,1/1/24 0:00,12/31/28 0:00,2.56,Hectares
120583203,CS,SD7693,8651,1647082,UP2,1/1/24 0:00,12/31/28 0:00,12.6114,Hectares
110049362,CS,SX6579,9124,1614970,SP6,1/1/24 0:00,12/31/28 0:00,0.8,Hectares
200778286,CS,SD9319,6514,1643273,BN14,1/1/24 0:00,12/31/26 0:00,20,Metres
106541760,CS,SE2453,8261,1641578,UP2,1/1/24 0:00,12/31/28 0:00,3.8406,Hectares
106697472,CS,SE1263,2729,1643467,UP2,1/1/24 0:00,12/31/28 0:00,4.2144,Hectares
106912690,CS,SD8225,5558,1644743,UP2,1/1/24 0:00,12/31/28 0:00,3.344,Hectares
106778436,CS,SD9661,5035,1652429,LV3,1/1/24 0:00,12/31/26 0:00,1,Units
107349347,SFI23,SD7191,3399,1677707,MOR1,12/1/23 0:00,11/30/26 0:00,11.3516,Hectares
106533043,SFI23,NY9348,1290,1719241,MOR1,4/1/24 0:00,3/31/27 0:00,76.1941,Hectares
118586667,SFI23,SD9420,4868,1724943,MOR1,7/1/24 0:00,6/30/27 0:00,12.8709,Hectares
106795119,CS,SE0644,3145,1783076,FG2,7/1/24 0:00,6/30/27 0:00,425,Metres
106770508,SFI Expanded Offer,SE1703,2821,1956820,UPL7,2/1/25 0:00,1/31/28 0:00,3.4988,Hectares
106296912,SFI Expanded Offer,SK0191,5324,1948270,BND1,1/1/25 0:00,12/31/27 0:00,580,Metres
106798759,SFI Expanded Offer,SE0905,5926,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,0.9096,Hectares
111804633,SFI Expanded Offer,SD6555,2826,1946862,BND1,12/1/24 0:00,11/30/27 0:00,87,Metres
115606530,SFI Expanded Offer,SD6086,3309,1976660,UPL3,2/1/25 0:00,1/31/28 0:00,12.0267,Hectares
106505403,SFI Expanded Offer,SD7446,1499,1952260,UPL8,6/1/25 0:00,5/31/28 0:00,2.2947,Hectares
112944155,SFI Expanded Offer,SD7085,4784,1967921,BND1,2/1/25 0:00,1/31/28 0:00,596,Metres
106497562,SFI Expanded Offer,SD6453,3568,1946827,UPL7,3/1/25 0:00,2/29/28 0:00,7.8327,Hectares
200404934,SFI Expanded Offer,SD8744,1090,1983188,UPL7,2/1/25 0:00,1/31/28 0:00,7.8895,Hectares
122352139,SFI Expanded Offer,SD9125,3198,1987010,UPL2,2/1/25 0:00,1/31/28 0:00,3.2038,Hectares
106944051,SFI Expanded Offer,SS7237,4639,1967147,UPL1,6/1/25 0:00,5/31/28 0:00,5.896,Hectares
200941193,SFI Expanded Offer,NY8098,8467,1995913,CMOR1,3/1/25 0:00,2/29/28 0:00,1.3277,Hectares
106320912,SFI Expanded Offer,SD8828,4205,1998537,UPL7,3/1/25 0:00,2/29/28 0:00,1.5368,Hectares
106439195,CS,NY7642,6799,1926038,BN12,4/1/25 0:00,3/31/28 0:00,100,Metres
107517341,CS,SD5794,7475,2077668,PA1,6/27/25 0:00,6/26/28 0:00,1,Units
106323049,SFI Expanded Offer,SD7159,1326,2008144,CMOR1,5/1/25 0:00,4/30/28 0:00,2.892,Hectares
106323049,SFI Expanded Offer,SD7157,8431,2008144,CMOR1,5/1/25 0:00,4/30/28 0:00,6.0962,Hectares
107012352,CS,SD3589,3076,307074,UP3,1/1/17 0:00,12/31/26 0:00,2.5534,Hectares
106256242,CS,NY7061,1776,1166280,UP6,1/1/22 0:00,12/31/26 0:00,39.7802,Hectares
106256242,CS,NY7061,1776,1166280,UP3,1/1/22 0:00,12/31/31 0:00,39.7802,Hectares
106461640,CS,NY8955,3810,1272935,GS1,1/1/22 0:00,12/31/26 0:00,0.4,Hectares
106283041,CS,SK1361,7545,1468846,SP6,1/1/23 0:00,12/31/27 0:00,17.47,Hectares
106311944,CS,NY6842,4399,1629481,TE5,1/1/24 0:00,12/31/26 0:00,540,Units
117629893,CS,NY5236,1391,1634465,SP3,1/1/24 0:00,12/31/28 0:00,9.81,Hectares
117629893,CS,NY5236,7927,1634465,SP8,1/1/24 0:00,12/31/28 0:00,13.773,Hectares
106323049,CS,SD7157,1390,1633345,WD7,1/1/24 0:00,12/31/28 0:00,0.5283,Hectares
107252284,CS,NY7702,6540,1643093,FG2,1/1/24 0:00,12/31/26 0:00,90,Metres
106268747,SFI23,NT8713,6384,1662236,MOR1,12/1/23 0:00,11/30/26 0:00,4.0672,Hectares
106320912,CS,SD8828,5544,1637940,BN12,10/1/23 0:00,9/30/26 0:00,280,Metres
107349347,SFI23,SD7191,1598,1677707,MOR1,12/1/23 0:00,11/30/26 0:00,5.2036,Hectares
106431507,SFI23,NY7992,706,1679801,MOR1,1/1/24 0:00,12/31/26 0:00,443.4439,Hectares
106770508,SFI23,SE1703,496,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.2634,Hectares
106770508,SFI23,SE1205,1640,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.4908,Hectares
106242245,SFI23,SD8428,4942,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,31.695,Hectares
106242245,SFI23,SD8427,577,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,8.2193,Hectares
106242245,SFI23,SD8227,5529,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,9.4563,Hectares
106631996,SFI23,SE0809,3738,1702466,MOR1,3/1/24 0:00,2/28/27 0:00,0.0988,Hectares
106499713,SFI23,NY7057,5387,1692925,MOR1,5/1/24 0:00,4/30/27 0:00,7.3244,Hectares
106292097,SFI23,NT9413,5192,1741145,MOR1,5/1/24 0:00,4/30/27 0:00,30.0552,Hectares
106778436,SFI23,SD9661,5035,1693153,MOR1,6/1/24 0:00,5/31/27 0:00,23.7466,Hectares
106416520,SFI Expanded Offer,SK0374,8080,1933988,UPL3,11/1/24 0:00,10/31/27 0:00,0.3137,Hectares
107243614,SFI Expanded Offer,NY7102,6597,1946400,UPL1,1/1/25 0:00,12/31/27 0:00,1.0769,Hectares
107243614,SFI Expanded Offer,NY7102,6597,1946400,BND1,1/1/25 0:00,12/31/27 0:00,260,Metres
106812508,SFI Expanded Offer,SD8268,6694,1961512,UPL1,3/1/25 0:00,2/29/28 0:00,1.9948,Hectares
107646713,SFI Expanded Offer,SD9410,8650,1948084,UPL1,2/1/25 0:00,1/31/28 0:00,1.014,Hectares
107646713,SFI Expanded Offer,SD9410,8650,1948084,CHRW2,2/1/25 0:00,1/31/28 0:00,171,Metres
107198210,SFI Expanded Offer,NY7502,8173,1982485,UPL3,3/1/25 0:00,2/29/28 0:00,30.7482,Hectares
106498687,SFI Expanded Offer,SD7523,8471,1978163,UPL7,4/1/25 0:00,3/31/28 0:00,31.4446,Hectares
106498687,SFI Expanded Offer,SD7522,9345,1956567,UPL7,4/1/25 0:00,3/31/28 0:00,6.5611,Hectares
117629893,CS,NY5236,7756,1720260,SB2,6/1/24 0:00,5/31/27 0:00,26400,Actual Costs
200108979,SFI Expanded Offer,NY7989,9944,1916592,BND1,1/1/25 0:00,12/31/27 0:00,870,Metres
106549611,SFI Expanded Offer,NZ0234,7007,1960812,BND1,2/1/25 0:00,1/31/28 0:00,1312,Metres
106256231,SFI Expanded Offer,NY7484,9792,1984602,UPL8,4/1/25 0:00,3/31/28 0:00,65.0686,Hectares
200941193,SFI Expanded Offer,NY8098,1125,1995913,UPL2,3/1/25 0:00,2/29/28 0:00,42.9323,Hectares
113755809,SFI Expanded Offer,SD8173,3995,2001587,UPL7,4/1/25 0:00,3/31/28 0:00,7.3592,Hectares
107157745,SFI Expanded Offer,SX6775,3535,1988865,BND2,4/1/25 0:00,3/31/28 0:00,75,Metres
107215200,SFI Expanded Offer,SD7425,4111,2176425,UPL1,11/1/25 0:00,10/31/28 0:00,6.8804,Hectares
200891887,SFI Expanded Offer,SD8925,2889,2017819,UPL3,5/1/25 0:00,4/30/28 0:00,10.2365,Hectares
106505403,CS,SD7247,8028,990435,UP3,1/1/21 0:00,12/31/30 0:00,1.8905,Hectares
106296729,CS,NY7785,2745,1229656,UP1,1/1/22 0:00,12/31/26 0:00,5.1,Hectares
200683998,CS,SD5762,4675,1456925,SP6,1/1/23 0:00,12/31/27 0:00,21.9732,Hectares
106438183,CS,NY5136,6934,1551709,BN12,1/1/24 0:00,12/31/26 0:00,100,Metres
113796535,CS,NT9032,577,1618593,GS7,1/1/24 0:00,12/31/33 0:00,6.4992,Hectares
106311944,CS,NY6842,4399,1629481,BN14,1/1/24 0:00,12/31/26 0:00,20,Metres
106311352,CS,NT8503,7010,1638195,UP3,1/1/24 0:00,12/31/33 0:00,24.8786,Hectares
120583203,CS,SD7694,6163,1647082,UP2,1/1/24 0:00,12/31/28 0:00,8.7291,Hectares
200778286,CS,SD9419,122,1643273,UP2,1/1/24 0:00,12/31/28 0:00,2.6949,Hectares
200778286,CS,SD9419,122,1643273,SP6,1/1/24 0:00,12/31/28 0:00,2.6949,Hectares
106541760,CS,SE2453,4869,1641578,UP2,1/1/24 0:00,12/31/28 0:00,21.0325,Hectares
107002145,CS,NY4800,2212,1642072,UP2,1/1/24 0:00,12/31/28 0:00,7.6213,Hectares
113438450,CS,NY8621,1541,1635734,UP3,1/1/24 0:00,12/31/33 0:00,21.866,Hectares
107070945,SFI23,SE1900,1526,1665833,MOR1,2/1/24 0:00,1/31/27 0:00,0.1892,Hectares
117621236,CS,SX7687,1584,1644630,SP6,1/1/24 0:00,12/31/28 0:00,7.2435,Hectares
106428853,SFI23,SD7518,4227,1659366,MOR1,2/1/24 0:00,1/31/27 0:00,0.4762,Hectares
106494627,SFI23,SK0098,1087,1658220,MOR1,2/1/24 0:00,1/31/27 0:00,0.237,Hectares
106538607,SFI23,SE1658,1031,1695772,MOR1,2/1/24 0:00,1/31/27 0:00,16.2179,Hectares
118719326,SFI23,SK0399,3159,1701809,MOR1,5/1/24 0:00,4/30/27 0:00,374.5713,Hectares
106419179,SFI23,SD5757,5090,1799552,MOR1,7/1/24 0:00,6/30/27 0:00,418.7759,Hectares
106259472,SFI Expanded Offer,NY6144,1086,1948410,UPL10,12/1/24 0:00,11/30/27 0:00,27.0668,Hectares
106499622,SFI Expanded Offer,NY7350,8502,1925370,CMOR1,12/1/24 0:00,11/30/27 0:00,8.5641,Hectares
107646713,SFI Expanded Offer,SD9510,5379,1948084,UPL1,2/1/25 0:00,1/31/28 0:00,3.8587,Hectares
107646713,SFI Expanded Offer,SD9410,7748,1948084,CHRW1,2/1/25 0:00,1/31/28 0:00,234,Metres
107646713,SFI Expanded Offer,SD9410,7748,1948084,CHRW2,2/1/25 0:00,1/31/28 0:00,234,Metres
107646713,SFI Expanded Offer,SE0416,1149,1948084,CHRW2,2/1/25 0:00,1/31/28 0:00,135,Metres
107646713,SFI Expanded Offer,SE0416,1149,1948084,BND1,2/1/25 0:00,1/31/28 0:00,239,Metres
106759605,SFI Expanded Offer,NY9441,9764,1962833,UPL7,2/1/25 0:00,1/31/28 0:00,1.8651,Hectares
106420913,SFI Expanded Offer,SD6384,5954,1975359,CMOR1,2/1/25 0:00,1/31/28 0:00,4.1937,Hectares
106549611,SFI Expanded Offer,NZ0735,1605,1960812,BND1,2/1/25 0:00,1/31/28 0:00,1807,Metres
106409224,SFI Expanded Offer,SD8527,9779,1947786,UPL2,3/1/25 0:00,2/29/28 0:00,25.8413,Hectares
106409224,SFI Expanded Offer,SD8628,6333,1947786,UPL2,3/1/25 0:00,2/29/28 0:00,15.9365,Hectares
106308119,SFI Expanded Offer,SK1981,6911,1959883,UPL1,3/1/25 0:00,2/29/28 0:00,10.2586,Hectares
107179013,CS,SD6661,5323,2000426,UP5,1/1/25 0:00,12/31/29 0:00,8.7,Hectares
107179013,CS,SD6559,9983,2000426,WD9,1/1/25 0:00,12/31/29 0:00,12.1434,Hectares
118586667,SFI Expanded Offer,SD9420,4289,2178234,UPL3,11/1/25 0:00,10/31/28 0:00,0.9157,Hectares
106524963,CS,NY8640,7590,2176936,BN12,10/1/25 0:00,9/30/28 0:00,300,Metres
107264972,CS,NY6952,7724,469742,WD7,1/1/22 0:00,12/31/26 0:00,0.3,Hectares
200131978,CS,SX5373,8851,1232559,SP3,1/1/22 0:00,12/31/26 0:00,0.82,Hectares
108233237,CS,SD8923,9147,1262985,UP2,1/1/22 0:00,12/31/26 0:00,6.988,Hectares
107089274,CS,NY7943,9080,1422600,UP6,1/1/23 0:00,12/31/27 0:00,7.2944,Hectares
107161433,CS,SD6359,5807,1423344,UP5,1/1/23 0:00,12/31/27 0:00,0.4,Hectares
107161433,CS,SD6359,5807,1423344,UP6,1/1/23 0:00,12/31/27 0:00,3.41,Hectares
106323049,CS,SD7259,2090,1449271,UP3,1/1/23 0:00,12/31/32 0:00,141.5246,Hectares
106573166,CS,SE1004,2650,1462727,UP3,1/1/23 0:00,12/31/32 0:00,0.4385,Hectares
107377989,CS,SD9562,9033,1480563,PA1,3/27/23 0:00,3/26/26 0:00,1,Units
106311944,CS,NY6945,5019,1629481,UP3,1/1/24 0:00,12/31/33 0:00,5.6014,Hectares
106311944,CS,NY6843,3250,1629481,UP3,1/1/24 0:00,12/31/33 0:00,88.4598,Hectares
200222718,CS,SD6719,269,1638284,UP3,1/1/24 0:00,12/31/33 0:00,1.9408,Hectares
106323049,CS,SD7156,7915,1633345,SP6,1/1/24 0:00,12/31/28 0:00,12.5613,Hectares
200778286,CS,SD9319,6514,1643273,FG12,1/1/24 0:00,12/31/26 0:00,1,Units
106177532,CS,NY6961,8639,1647347,GS16,1/1/24 0:00,12/31/26 0:00,8,Hectares
200490779,CS,SE0027,5746,1647060,WD7,1/1/24 0:00,12/31/28 0:00,0.5506,Hectares
106512798,CS,SD9980,868,1649299,UP2,1/1/24 0:00,12/31/28 0:00,13,Hectares
113438450,CS,NY8521,163,1635734,UP3,1/1/24 0:00,12/31/33 0:00,77.8176,Hectares
113438450,CS,NY8224,3160,1635734,UP3,1/1/24 0:00,12/31/33 0:00,11.25,Hectares
106320912,CS,SD8828,5544,1637940,BN13,10/1/23 0:00,9/30/26 0:00,280,Metres
106399687,CS,SD8214,6142,1639985,SP6,1/1/24 0:00,12/31/28 0:00,1.5244,Hectares
106399687,CS,SD8214,5366,1639985,UP1,1/1/24 0:00,12/31/28 0:00,12.649,Hectares
106778436,CS,SD9661,2145,1652429,LV7,1/1/24 0:00,12/31/26 0:00,1,Units
106635319,CS,SD8558,6761,1648140,SP6,1/1/24 0:00,12/31/28 0:00,18.2663,Hectares
200424095,SFI23,SD7188,5506,1676309,MOR1,12/1/23 0:00,11/30/26 0:00,6.4692,Hectares
106328464,SFI23,SD5656,1085,1687762,MOR1,2/1/24 0:00,1/31/27 0:00,58.8804,Hectares
106538607,SFI23,SE1358,8298,1695772,MOR1,2/1/24 0:00,1/31/27 0:00,20.2303,Hectares
106631996,SFI23,SE0808,6250,1702466,MOR1,3/1/24 0:00,2/28/27 0:00,143.0963,Hectares
106451432,SFI23,NY6147,6291,1713655,MOR1,4/1/24 0:00,3/31/27 0:00,25.7808,Hectares
106464379,CS,SD4592,948,1714465,BN13,4/1/24 0:00,3/31/27 0:00,330,Metres
106292097,SFI23,NT9116,4786,1741145,MOR1,5/1/24 0:00,4/30/27 0:00,0.0176,Hectares
106292097,SFI23,NT9214,5471,1741145,MOR1,5/1/24 0:00,4/30/27 0:00,794.8816,Hectares
106801435,SFI23,SE0134,616,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,2.9165,Hectares
118586667,SFI23,SD9420,4289,1724943,MOR1,7/1/24 0:00,6/30/27 0:00,0.9157,Hectares
106416520,SFI Expanded Offer,SK0374,8870,1933988,UPL3,11/1/24 0:00,10/31/27 0:00,0.2421,Hectares
106388742,SFI Expanded Offer,SK0360,5481,1894745,UPL7,10/1/24 0:00,9/30/27 0:00,42.2739,Hectares
106770508,SFI Expanded Offer,SE1205,1039,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,0.546,Hectares
106770508,SFI Expanded Offer,SE1205,1648,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,0.5873,Hectares
106798759,SFI Expanded Offer,SE1006,2850,1939789,BND1,4/1/25 0:00,3/31/28 0:00,348,Metres
107646713,SFI Expanded Offer,SD9410,7748,1948084,UPL9,2/1/25 0:00,1/31/28 0:00,1.2928,Hectares
106538607,SFI Expanded Offer,SE1459,7211,1939384,BND1,12/1/24 0:00,11/30/27 0:00,412,Metres
200556266,SFI Expanded Offer,NY1222,8287,1993344,UPL6,3/1/25 0:00,2/29/28 0:00,11.6142,Hectares
106452558,SFI Expanded Offer,SD6449,7755,1978002,UPL7,3/1/25 0:00,2/29/28 0:00,26.4764,Hectares
114809554,SFI Expanded Offer,SD2979,6614,1984946,UPL7,3/1/25 0:00,2/29/28 0:00,9.811,Hectares
106498687,SFI Expanded Offer,SD7422,3485,1978163,UPL7,4/1/25 0:00,3/31/28 0:00,0.8785,Hectares
106944051,SFI Expanded Offer,SS7237,4639,1967147,CHRW1,6/1/25 0:00,5/31/28 0:00,132,Metres
106308119,SFI Expanded Offer,SK1981,8722,1959883,UPL1,3/1/25 0:00,2/29/28 0:00,0.8109,Hectares
200891887,SFI Expanded Offer,SD8925,750,2017819,UPL10,5/1/25 0:00,4/30/28 0:00,6.1834,Hectares
200891887,SFI Expanded Offer,SD8825,9756,2017819,CMOR1,5/1/25 0:00,4/30/28 0:00,3.3204,Hectares
106323049,SFI Expanded Offer,SD6959,8744,2008144,BND1,5/1/25 0:00,4/30/28 0:00,1322,Metres
201086270,CS,NY6541,8673,2207518,UP3,1/1/25 0:00,12/31/31 0:00,56.7171,Hectares
111936983,CS,SD7216,271,306959,UP3,1/1/18 0:00,12/31/26 0:00,1.5663,Hectares
106809466,CS,NY8432,8990,993999,UP6,1/1/21 0:00,12/31/25 0:00,95,Hectares
108233237,CS,SD9023,2755,1262985,UP2,1/1/22 0:00,12/31/26 0:00,4.7222,Hectares
106469591,CS,NY6241,4403,1273123,UP2,1/1/22 0:00,12/31/26 0:00,5.3078,Hectares
200619751,CS,SD2292,8950,1458412,WD9,1/1/23 0:00,12/31/27 0:00,1.48,Hectares
107264972,CS,NY7052,78,1454485,WD8,1/1/23 0:00,12/31/27 0:00,3,Hectares
106323049,CS,SD6959,8744,1449271,UP3,1/1/23 0:00,12/31/32 0:00,14.186,Hectares
106335247,CS,SD6955,4858,1455055,UP1,1/1/23 0:00,12/31/27 0:00,22.9908,Hectares
112179718,CS,NY6768,1307,1629259,UP3,1/1/24 0:00,12/31/33 0:00,6.7334,Hectares
112179718,CS,NY6868,3646,1629259,UP3,1/1/24 0:00,12/31/33 0:00,15.9337,Hectares
106311944,CS,NY6942,4874,1629481,SP8,1/1/24 0:00,12/31/28 0:00,9.145,Hectares
106311944,CS,NY6945,9603,1629481,UP2,1/1/24 0:00,12/31/28 0:00,16,Hectares
117629893,CS,NY5237,2519,1634465,SP3,1/1/24 0:00,12/31/28 0:00,0.53,Hectares
200222718,CS,SD6619,9857,1638284,SP6,1/1/24 0:00,12/31/28 0:00,5.7795,Hectares
106317109,CS,NY7653,2532,1639009,UP3,1/1/24 0:00,12/31/33 0:00,99.0912,Hectares
106323049,CS,SD7156,7915,1633345,FG2,1/1/24 0:00,12/31/26 0:00,725,Metres
200778286,CS,SD9418,1195,1643273,RP1,1/1/24 0:00,12/31/26 0:00,1,Units
106399687,CS,SD8313,2682,1639985,OT6,1/1/24 0:00,12/31/28 0:00,0.5491,Hectares
117418240,CS,SD7220,6451,1653296,UP2,1/1/24 0:00,12/31/28 0:00,12.8558,Hectares
106770508,SFI23,SE1602,7012,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.1644,Hectares
106770508,SFI23,SE1601,1831,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,522.7386,Hectares
111050507,SFI23,NY6550,4021,1677303,MOR1,1/1/24 0:00,12/31/26 0:00,18.8909,Hectares
106242245,SFI23,SD8428,1066,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,9.6084,Hectares
106573166,SFI23,SE0903,8788,1705695,MOR1,4/1/24 0:00,3/31/27 0:00,1.5734,Hectares
200868230,CS,SD8824,4087,1663869,WD7,1/1/24 0:00,12/31/28 0:00,2.1331,Hectares
118719326,SFI23,SK0298,4565,1701809,MOR1,5/1/24 0:00,4/30/27 0:00,6.6472,Hectares
106292097,SFI23,NT9413,7791,1741145,MOR1,5/1/24 0:00,4/30/27 0:00,0.0172,Hectares
106801435,SFI23,SE0034,5144,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,9.7896,Hectares
106801435,SFI23,SE0034,9227,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,0.2826,Hectares
117629893,CS,NY5236,1391,1739939,FG15,5/1/24 0:00,4/30/27 0:00,1,Units
106388742,SFI Expanded Offer,SK0369,9379,1894745,BND1,10/1/24 0:00,9/30/27 0:00,300,Metres
200093609,SFI Expanded Offer,SK0159,7764,1912807,CHRW3,10/1/24 0:00,9/30/27 0:00,140,Metres
106770508,SFI Expanded Offer,SE1205,955,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,1.0467,Hectares
106259472,SFI Expanded Offer,NY6144,1086,1948410,CMOR1,12/1/24 0:00,11/30/27 0:00,27.0668,Hectares
200424095,SFI Expanded Offer,SD7188,7344,1961400,BND1,1/1/25 0:00,12/31/27 0:00,1300,Metres
106798759,SFI Expanded Offer,SE1006,4062,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,2.8587,Hectares
106798759,SFI Expanded Offer,SE0905,7021,1939789,SPM5,4/1/25 0:00,3/31/28 0:00,0.7656,Hectares
106798759,SFI Expanded Offer,SE1006,5495,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,0.0543,Hectares
106798759,SFI Expanded Offer,SE0905,8260,1939789,UPL8,4/1/25 0:00,3/31/28 0:00,2.1593,Hectares
