geom,ID,SHEET_ID,PARCEL_ID,VALID_FROM,VALID_TO,GEOM_AREA_SQM,VERIFIED_ON,VERIFICATION_TYPE,CREATED_ON,CREATED_BY,VALIDATED,CENTROID_X,CENTROID_Y,LAST_REFRESH_DATE
"POLYGON ((389145.6382 537236.0349,389134.42 537237.69,389125.1663 537239.0092,389119.83 537239.77,389119.6 537239.81,389120.18 537236.14,389120.31 537234.01,389120.33 537231.99,389120.43 537229.23,389120.83 537229.3,389126.23 537230.1,389127.01 537226.72,389127.13 537226.19,389128.05 537221.03,389127.75 537219.91,389125.85 537210.18,389126.98 537203.39,389127.08 537202.58,389127.09 537201.97,389127.29 537200.95,389127.19 537200.45,389127.2 537199.03,389127 537198.42,389126.8 537197.2,389126.8 537196.59,389126.71 537195.89,389126.4 537195.79,389126.2 537195.48,389125.02 537190.52,389124.13 537187.19,389122.93 537183.95,389122.14 537181.72,389121.24 537179.4,389119.85 537176.16,389118.56 537173.03,389117.36 537169.99,389116.07 537167.16,389112.68 537159.75,389109.39 537153.46,389105.79 537147.06,389100.82 537137.01,389099.63 537135.09,389081.95 537122.34,389066.76 537108.81,389064.63 537106.92,389063.22 537105.8,389064.08 537090.36,389063.63 537084.45,389061.66 537073.76,389060.22 537064.82,389060.02 537064.51,389059.82 537064.1,389059.51 537063.69,389059.21 537063.38,389058.81 537063.08,389058.3 537062.78,389052.18 537058.77,389044.34 537054.15,389043.34 537053.45,389042.53 537052.75,389042.03 537052.34,389041.73 537051.84,389041.33 537050.82,389041.13 537050.21,389040.93 537049.5,389036.98 537037.58,389022.17 537040.61,389021.55 537038.84,389020.69 537035.63,389019.61 537032.15,389017.96 537025.39,389016.79 537021.3,389014.74 537014.41,389014.63 537014.02,389012.82 537007.72,389011.62 537003.79,389010.63 537000,389010.62 536999.95,389009.67 536988.26,389009.558 536986.887,389009.552 536986.811,389009.32 536983.97,389013.87 536975.48,388985.78 536938.53,389044.79 536902.91,389104.9137 536866.6171,389204.24 536806.66,389216.35 536823.6,389270.43 536899.3,389306.51 536949.1,389343.38 537000,389355.21 537015.65,389345.57 537024.7,389321.17 537027.09,389304.15 537028.68,389292.73 537029.62,389276.63 537031.23,389271.04 537031.46,389265.45 537031.89,389261.56 537032.14,389257.67 537032.49,389248.28 537033.59,389239.89 537034.31,389187.19 537040.15,389171.31 537038.13,389152.72 537036.44,389133.59 537033.82,389121.09 537028.15,389119.69 537031.06,389114.29 537040.97,389112.57 537043.81,389111.06 537046.76,389110.36 537048.38,389109.76 537050.11,389108.85 537052.45,389108.15 537054.9,389107.65 537058.74,389107.23 537061.77,389106.85 537065.87,389105.82 537068.09,389119.84 537085.62,389144.49 537116.22,389162.34 537138.6,389172.71 537150.95,389173.09 537154.48,389174.74 537164.18,389176.15 537172.96,389177.7 537175.54,389181.61 537182.32,389185.26 537188.65,389183.26 537192.29,389181.1 537196.35,389178.68 537199.79,389176.31 537203.29,389176.2973 537203.3053,389170.84 537210,389166.05 537216.26,389165.31 537217.73,389163.96 537221.73,389161.59 537226.92,389160.17 537229.45,389159.14 537230.49,389157.84 537231.61,389156.5597 537232.4895,389156.34 537232.64,389154.16 537233.76,389154.0731 537233.7961,389153.9751 537233.8371,389152.23 537234.57,389149.63 537235.58,389149.449 537235.5987,389146.62 537235.89,389145.6382 537236.0349))",5253186,NY8936,1597,2017-01-01T00:00:02,9999-12-31T00:00:00,63093.11,2023-06-02T00:00:00,1000,2017-10-12T17:19:07,B.OToole,Y,389156.704787153,536983.141287192,2024-08-12T22:30:24
"POLYGON ((389440.03 537446.83,389435.43 537452.12,389434.17 537453.58,389430.21 537449.11,389428.81 537448.1,389427.5 537446.8,389426.5 537445.6,389425.7 537444.19,389425.09 537442.69,389424.49 537441.49,389423.99 537440.1,389423.59 537439.4,389423.29 537438.6,389422.78 537436.81,389422.32 537434.66,389424.29 537436.03,389440.03 537446.83))",5194247,NY8937,4344,2015-04-27T00:00:02,9999-12-31T00:00:00,123.5,2023-06-02T00:00:00,1000,2017-09-28T10:00:08,B.OToole,Y,389431.01799992,537444.764054149,2024-08-12T22:30:24
"POLYGON ((389275.67 537453.52,389275.0702 537455.1228,389268.8381 537451.3228,389266.2274 537448.7121,389261.709 537441.4826,389260.002 537437.2654,389258.2951 537432.4458,389257.3914 537429.6343,389255.8853 537427.9274,389253.7767 537426.7224,389254.68 537424.92,389251.59 537421.25,389255.28 537422.84,389255.35 537422.25,389255.64 537421.35,389255.84 537420.15,389256.04 537418.85,389256.24 537417.65,389256.55 537417.25,389256.85 537415.35,389257.05 537414.55,389258.06 537412.36,389259.36 537410.76,389261.17 537408.68,389262.88 537406.59,389263.79 537404.89,389265 537403.3,389265.27 537403.1,389265.8 537402.7,389266.7 537402.31,389267.81 537401.52,389269.02 537400.83,389269.82 537400.14,389270.73 537399.45,389271.54 537398.26,389272.86 537396.17,389273.57 537395.08,389274.57 537394.2,389275.28 537393.31,389276.3 537392.02,389276.6 537391.92,389277.7 537391.14,389278.81 537390.25,389279.42 537389.46,389279.93 537388.66,389281.24 537387.28,389282.42 537386,389285.17 537388.16,389288.2 537390.4,389289.92 537391.62,389291.74 537393.04,389293.35 537394.47,389295.07 537395.69,389298.51 537398.54,389300.31 537400,389302.04 537401.44,389306.06 537404.95,389318.61 537415.81,389328 537423.85,389338.4 537432.81,389350.54 537443.22,389347.19 537447.66,389341.22 537455.24,389317.26 537485.58,389315.782 537486.404,389312.241 537483.493,389309.973 537481.7642,389305.949 537478.697,389300.414 537468.445,389299.159 537466.717,389298.825 537466.494,389296.7565 537465.1403,389297.9 537462.31,389297.88 537462.3,389297.6 537461.91,389297.3 537461.71,389297 537461.41,389296.69 537461.01,389296.29 537460.81,389295.69 537460.41,389294.99 537460.01,389294.19 537459.41,389293.49 537458.82,389292.79 537458.32,389292.29 537457.92,389291.6 537457.62,389291 537457.22,389289.4 537456.62,389288.7 537456.32,389288.4 537456.02,389287.2 537455.62,389285.8 537455.01,389285 537454.71,389283.99 537454.31,389283.19 537454.21,389282.69 537454.1,389281.98 537454,389281.18 537453.79,389280.27 537453.68,389279.76 537453.57,389279.16 537453.47,389278.55 537453.46,389277.95 537453.36,389277.35 537453.35,389276.74 537453.45,389276.24 537453.44,389275.67 537453.52))",5194251,NY8937,2943,2015-04-27T00:00:02,9999-12-31T00:00:00,4851.82,2023-06-02T00:00:00,1000,2017-09-28T10:00:08,B.OToole,Y,389299.655649809,537435.163736338,2024-08-12T22:30:24
"POLYGON ((389479.53 537189.75004,389450.467 537207.21104,389450.424 537207.23704,389406.56 537233.59004,389395.74 537222.74004,389386.95 537209.83004,389383.86 537206.12004,389382.66 537204.12004,389381.16 537202.32004,389380.46 537201.42004,389379.56 537200.53004,389377.36 537198.53004,389376.16 537197.43004,389374.86 537196.32004,389362.61 537183.59004,389345.88 537165.80004,389345.67 537165.68004,389347.7 537164.32004,389389.6 537136.37004,389424.73 537113.26004,389429.82 537119.99004,389449.3 537147.29004,389472.17 537179.35004,389479.53 537189.75004))",2189765,NY8937,4116,2010-01-01T00:00:01,9999-12-31T00:00:00,8238.64,2023-06-02T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,389414.155147396,537174.523948802,2024-08-12T22:30:24
"POLYGON ((389424 536853,389415.57241 536853.43103,389396.10524 536854.43054,389365.5 536856.00004,389347.78621 536858.86207,389346.07337 536859.13969,389316 536864.00004,389296.5 536869.50004,389279.94042 536896.41936,389277.8 536893.45862,389221.78966 536815.56897,389213.20345 536803.61724,389212.35126 536802.43269,389211.48 536801.22004,389235.04 536791.41004,389319.59 536756.22004,389384.34 536729.27004,389401.81 536722.00004,389449 536803.00004,389460.48 536828.04004,389469.71 536848.14004,389424 536853))",2131753,NY8936,3581,2010-01-01T00:00:01,9999-12-31T00:00:00,23035.32,2023-09-22T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,389344.047557303,536808.613147426,2024-08-12T22:30:24
"POLYGON ((389592.87 537221.90004,389547.71 537260.48004,389544.01 537263.75004,389542.74 537262.00004,389537.24 537254.50004,389532.34 537247.80004,389527.84 537241.50004,389526.71 537240.03004,389526.54 537239.80004,389436.12 537114.39004,389431.83 537108.41004,389534.51 537041.55004,389542.67 537065.90004,389554.97 537104.60004,389569.81 537150.96004,389574.77 537166.48004,389580.44 537184.31004,389592.87 537221.90004))",2187074,NY8937,5215,2010-01-01T00:00:01,9999-12-31T00:00:00,17362.93,2023-06-02T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,389520.805239832,537150.135367981,2024-08-12T22:30:24
"POLYGON ((389579.11 537327.55004,389582.73 537332.66004,389609.13 537368.73004,389629.52 537397.08004,389624.71 537402.28004,389618.4 537409.64004,389611.12 537417.83004,389602.81 537427.19004,389596.4 537434.50004,389587.6 537444.26004,389576.21 537457.44004,389562.01 537472.91004,389556.46 537479.28004,389554.9 537481.09004,389543.46 537494.28004,389533.43 537505.41004,389526.51 537513.26004,389517.6 537523.71004,389507.79 537534.64004,389496.17 537548.41004,389489.98 537542.90004,389489.75 537542.73004,389485.29 537538.54004,389485.79 537535.94004,389481.99 537533.64004,389479.29 537532.04004,389478.9 537531.82004,389478.29 537531.44004,389477.29 537530.94004,389476.7893 537530.73974,389476.49 537530.64004,389475.59 537530.64004,389475.19 537530.74004,389474.89 537530.94004,389474.38 537531.35004,389474.18 537531.54004,389473.99 537531.64004,389473.09 537531.64004,389472.79 537531.54004,389472.59 537531.35004,389472.49 537531.14004,389472.38 537530.74004,389472.18 537530.44004,389471.99 537530.04004,389471.59 537529.54004,389471.09 537529.14004,389470.79 537528.94004,389470.38 537528.74004,389469.88 537528.64004,389469.29 537528.64004,389464.49 537527.74004,389463.21 537527.35004,389464.46 537525.29004,389465.69 537523.25004,389463.31 537521.86004,389469.49 537511.44004,389455.1 537502.43004,389455.19 537502.25004,389458.01 537496.71004,389460.89 537491.04004,389472.19 537469.22004,389464.68 537467.72004,389450.95 537464.60004,389448.95 537464.30004,389447.14 537463.78004,389443.83 537462.54004,389442.93 537462.03004,389441.25 537461.05004,389439.62 537459.74004,389441.62 537457.90004,389447.78 537452.17004,389454.85 537445.73004,389469.78 537431.92004,389483.8 537418.65004,389501.423 537402.67204,389501.46 537402.63904,389502.33 537401.85004,389516.129 537388.97804,389516.148 537388.96104,389517.66 537387.55004,389538.49 537367.51004,389555.79 537349.91004,389555.84 537349.86004,389571.54 537334.46004,389579.11 537327.55004))",2199224,NY8937,5343,2010-01-01T00:00:01,9999-12-31T00:00:00,18236.92,2023-06-02T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,389534.418151056,537436.824498949,2024-08-12T22:30:24
"POLYGON ((384367.92 466043.659799997,384368.718 466000.635799997,384368.72 466000.549799997,384368.72 465999.999799997,384368.5 465967.499799997,384369.7 465895.499799997,384370.24 465856.999799997,384370.5 465837.999799997,384371 465814.679799997,384384 465813.999799997,384410.2 465812.299799997,384433.3 465810.899799997,384459.4 465809.499799997,384487.1 465808.499799997,384496.6 465807.999799997,384520.6 465806.399799997,384540.5 465804.099799997,384552.1 465802.399799997,384558.1 465801.899799997,384566.4 465801.799799997,384574.2 465801.799799997,384576.7 465801.999799997,384579.5 465802.699799997,384587.7 465799.699799997,384592.4 465798.409799997,384592.3 465803.499799997,384591.7 465816.099799997,384590.1 465837.999799997,384588.6 465860.499799997,384586.9 465884.599799997,384583.2 465943.999799997,384581.7 465962.899799997,384580.9 465981.299799997,384580.14 465999.999799997,384580.14 466000.029799997,384580.34 466004.019799997,384580.41 466012.329799997,384580.61 466017.319799997,384586.07 466056.739799997,384590.61 466092.399799997,384595.66 466130.669799997,384600.02 466168.499799997,384579.76 466158.879799997,384553.45 466144.979799997,384497.485 466116.812799997,384497.454 466116.797799997,384488.12 466112.099799997,384452.87 466094.379799997,384410.12 466072.919799997,384406.3 466071.079799997,384367.05 466051.219799997,384360.96 466048.149799997,384303.5 466019.229799997,384303.67 466011.319799997,384303.66 466011.019799997,384367.92 466043.659799997))",1917298,SD8465,4896,2010-01-01T00:00:01,9999-12-31T00:00:00,65818.09,2023-06-02T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,384484.832073313,465961.110004788,2024-08-15T22:30:55
"POLYGON ((386494.18 467154.959799997,386439.67 467214.879799997,386406.06 467251.099799997,386350.5 467315.939799997,386316.05 467356.159799997,386254.93 467427.989799997,386190.7 467352.139799997,386162.0592 467318.569199997,386134.22 467283.599799997,386118.59 467261.009799997,386109.18 467246.819799997,386102.76 467231.829799997,386093.53 467210.629799997,386082.1 467180.439799997,386077.44 467167.229799997,386075.68 467162.239799997,386068.02 467144.059799997,386068.96 467143.939799997,386089.85 467142.009799997,386108.85 467139.979799997,386114.96 467138.649799997,386117.44 467137.769799997,386123.06 467134.979799997,386128.01 467131.169799997,386128.03 467131.149799997,386131.53 467127.029799997,386134.23 467122.349799997,386135.42 467119.329799997,386146.39 467103.509799997,386157.98 467089.089799997,386175.95 467073.659799997,386195.33 467059.819799997,386199.77 467055.989799997,386201.53 467054.009799997,386204.77 467049.129799997,386205.52 467047.799799997,386209.67 467038.689799997,386218.09 467024.369799997,386221.25 467018.339799997,386235.89 467032.749799997,386241.1 467035.739799997,386252.1 467038.129799997,386326.97 467063.379799997,386328.32 467063.829799997,386389.34 467084.939799997,386402.34 467091.129799997,386425.56 467107.699799997,386460.79 467135.459799997,386494.18 467154.959799997))",2003121,SD8667,2520,2010-01-01T00:00:01,9999-12-31T00:00:00,89489.18,2023-06-02T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,386269.121893121,467204.082812003,2024-08-16T22:30:39
"POLYGON ((387828.68 463113.0998,387819.5 463129.9998,387806 463153.9998,387764 463232.9998,387739.5 463279.4998,387737.33 463283.4098,387711.5 463329.9998,387690 463371.4998,387686.5 463391.4998,387681 463410.9998,387676 463430.4998,387672 463446.4998,387666.5 463463.4998,387659 463481.4998,387650.5 463503.9998,387645 463517.9998,387642.5 463527.4998,387640 463538.4998,387636 463553.9998,387632.5 463570.4998,387632.04 463573.0198,387629.5 463586.9998,387603 463640.4998,387600 463647.9998,387596 463653.9998,387588 463668.4998,387581.37 463679.4198,387579.5 463682.4998,387570.5 463694.4998,387560.5 463709.9998,387508 463781.9998,387482.45 463817.1898,387477.5 463823.9998,387456.73 463853.6598,387419.31 463847.8498,387401.0004 463844.9994,387352.5 463836.4998,387338 463833.9998,387315.5004 463831.4994,387296 463829.4998,387243 463822.4998,387213 463810.4998,387203 463807.9998,387185 463801.4998,387160 463793.9998,387138 463786.4998,387132 463781.4998,387126.5 463777.4998,387120.5 463773.4998,387109 463768.9998,387095 463763.9998,387085 463760.9998,387079 463758.9998,387071 463757.4998,387049.5 463755.4998,387037.5 463753.4998,387021.5 463750.9998,387004 463745.9998,386985 463746.9998,386973 463742.9998,386948 463744.9998,386937 463742.9998,386897.5 463738.9998,386880 463746.9998,386857 463753.4598,386844.96 463756.8398,386837.46 463758.9498,386796.5 463703.4998,386790 463693.4998,386784.5 463687.4998,386779 463676.4998,386730.5 463568.4998,386736 463526.4998,386739.5 463502.9998,386742.5 463477.9998,386743.5 463472.4998,386744 463466.9998,386742.5 463454.9998,386741 463439.9998,386739.5 463430.4998,386736.5 463421.4998,386731.5 463411.4998,386726 463399.9998,386720.5 463387.9998,386717 463383.4998,386712 463378.9998,386706 463372.4998,386686.5 463352.9998,386677 463340.9998,386668 463329.9998,386661 463319.9998,386656 463309.9998,386652.5 463300.4998,386649 463287.9998,386643.5 463274.4998,386634.56 463253.5098,386632 463247.4998,386623 463220.4998,386626.5 463200.9998,386628 463192.4998,386629.5 463184.4998,386635.5 463169.4998,386640.5 463153.9998,386640.9 463153.7998,386656.5 463145.9998,386662.5 463142.4998,386673.5 463131.9998,386683 463122.4998,386692.5 463109.9998,386702.5 463097.4998,386708.5 463089.4998,386713.5 463079.4998,386721 463067.9998,386735.5 463032.4998,386846.5 463086.4998,386896 463111.4998,386961.4 463143.7098,386963 463144.4998,386975.5 463149.9998,387004.5 463157.9998,387018.5 463161.4998,387096 463167.4998,387138.18 463170.4798,387138.5 463170.4998,387265 463086.4998,387358 463025.9998,387410 462990.4998,387425.82 462967.8698,387449.5 462933.9998,387456 462925.4998,387462 462915.9998,387466 462908.4998,387469.5 462900.4998,387482.17 462876.0898,387483 462874.5,387503.71 462833.61,387509.23 462837.07,387493 462869,387487.11 462879.5598,387478.5 462894.9998,387500.74 462908.7598,387575.5 462954.9998,387654.5 463004.4998,387660.04 463007.9298,387731 463051.4998,387758.57 463068.8898,387761.04 463070.4498,387828.68 463113.0998))",5680470,SD8763,3050,2015-06-10T00:00:02,9999-12-31T00:00:00,703730.28,2023-06-02T00:00:00,1000,2018-01-05T10:02:22,K.TchorzewskiTL,Y,387229.34280948,463391.504307011,2024-08-16T22:30:39
"POLYGON ((385127.22 465854.6798,385121.84 465872.9398,385000 466034.3898,384999.88 466034.5498,384985.64 466053.9498,384960.87 466086.8698,384933.204 466123.3244,384912.36 466151.1598,384861.58 466164.5098,384831.514 466179.8428,384831.5 466179.8498,384813.25 466188.8398,384812.2 466189.3198,384799.96 466194.8698,384798.82 466194.7698,384795.61 466194.7698,384794.16 466195.0798,384792.09 466195.5998,384790.64 466196.3298,384789.5 466197.1498,384787.73 466198.1898,384786.7 466198.4998,384785.14 466198.5998,384782.97 466198.8098,384779.76 466199.5398,384768.57 466203.3698,384758 466207.5198,384754.47 466210.3098,384748.46 466214.6598,384742.95 466216.9498,384738.43 466218.0698,384735.32 466219.2598,384733.92 466219.7898,384729.21 466222.9098,384727.81 466223.7198,384722.59 466226.0398,384718.28 466227.4598,384698.3 466216.4598,384660.3 466197.7198,384645.58 466191.5698,384642.83 466190.2098,384602.32 466169.7498,384600.02 466168.4998,384595.66 466130.6698,384590.61 466092.3998,384586.07 466056.7398,384580.61 466017.3198,384580.41 466012.3298,384580.34 466004.0198,384580.14 466000.0298,384580.14 465999.9998,384580.9 465981.2998,384581.7 465962.8998,384583.2 465943.9998,384586.9 465884.5998,384588.6 465860.4998,384590.1 465837.9998,384591.7 465816.0998,384592.3 465803.4998,384592.4 465798.4098,384597.2 465797.0998,384605.9 465794.7998,384621.1 465791.1998,384629.4 465788.6998,384634.7 465787.4998,384640 465785.6998,384646 465783.2998,384655 465779.1998,384670.2 465771.2998,384683.1 465764.4998,384700.1 465757.0998,384709.8 465753.4998,384718.5 465750.5998,384729.5 465747.2998,384734.7 465745.4998,384738.6 465743.9998,384749.8 465737.6998,384755.6 465735.3998,384764.1 465731.5998,384772.5 465728.3998,384780.4 465725.9998,384790.8 465722.5998,384802 465719.1998,384812.6 465716.5998,384818.4 465715.3998,384824.5 465714.5998,384830.5 465714.5998,384838.2 465714.9998,384846.4 465716.1998,384852.3996 465717.3002,384860.5 465719.1998,384864.5 465720.1998,384873.9 465722.8998,384879.8 465724.7998,384883.9 465726.2998,384888.4 465727.8998,384893.1 465729.7998,384893.98 465730.1398,384896 465730.8998,384901.2 465732.7998,384909.9 465736.8998,384914 465738.7998,384920.3 465741.5998,384923.4 465742.8998,384926 465743.7998,384930.8 465744.8998,384935.9 465746.4998,384940.3 465747.7998,384945 465749.5998,384951.3 465752.5998,384958.6 465756.5998,384966.5 465761.5998,384975.2 465767.6998,384986.56 465774.9898,385000 465779.5798,385027.15 465791.0498,385027.165 465791.0568,385043.41 465798.4998,385071.4808 465815.3404,385127.22 465854.6798))",4880802,SD8465,8096,2015-06-10T00:00:02,9999-12-31T00:00:00,190466.66,2023-06-02T00:00:00,1000,2017-08-20T16:54:30,B.OToole,Y,384810.833197691,465954.214849528,2024-08-15T22:30:54
